,video_id,phrase,path
1069,4665,Night,landmark_files/Night/4665.parquet
1070,5523,Night,landmark_files/Night/5523.parquet
1071,9584,Blind,landmark_files/Blind/9584.parquet
1072,9855,Blind,landmark_files/Blind/9855.parquet
1073,9586,Blind,landmark_files/Blind/9586.parquet
1074,9853,Blind,landmark_files/Blind/9853.parquet
1075,9852,Blind,landmark_files/Blind/9852.parquet
1076,9854,Blind,landmark_files/Blind/9854.parquet
1077,9585,Blind,landmark_files/Blind/9585.parquet
1078,9587,Blind,landmark_files/Blind/9587.parquet
1079,3230,Train,landmark_files/Train/3230.parquet
1080,3203,Train,landmark_files/Train/3203.parquet
1081,4170,Train,landmark_files/Train/4170.parquet
1082,3202,Train,landmark_files/Train/3202.parquet
1083,3231,Train,landmark_files/Train/3231.parquet
1084,3111,Train,landmark_files/Train/3111.parquet
1085,4171,Train,landmark_files/Train/4171.parquet
1086,3168,Train,landmark_files/Train/3168.parquet
1087,3141,Train,landmark_files/Train/3141.parquet
1088,3170,Train,landmark_files/Train/3170.parquet
1089,3139,Train,landmark_files/Train/3139.parquet
1090,3232,Train,landmark_files/Train/3232.parquet
1091,3110,Train,landmark_files/Train/3110.parquet
1092,3233,Train,landmark_files/Train/3233.parquet
1093,3140,Train,landmark_files/Train/3140.parquet
1094,3112,Train,landmark_files/Train/3112.parquet
1095,4172,Train,landmark_files/Train/4172.parquet
1096,3204,Train,landmark_files/Train/3204.parquet
1097,3169,Train,landmark_files/Train/3169.parquet
1098,4399,Book,landmark_files/Book/4399.parquet
1099,4919,Book,landmark_files/Book/4919.parquet
1100,4400,Book,landmark_files/Book/4400.parquet
1101,4401,Book,landmark_files/Book/4401.parquet
1102,4916,Book,landmark_files/Book/4916.parquet
1103,4915,Book,landmark_files/Book/4915.parquet
1104,4402,Book,landmark_files/Book/4402.parquet
1105,9542,happy,landmark_files/happy/9542.parquet
1106,5264,happy,landmark_files/happy/5264.parquet
1107,9541,happy,landmark_files/happy/9541.parquet
1108,5185,happy,landmark_files/happy/5185.parquet
1109,5343,happy,landmark_files/happy/5343.parquet
1110,9374,happy,landmark_files/happy/9374.parquet
1111,5342,happy,landmark_files/happy/5342.parquet
1112,5183,happy,landmark_files/happy/5183.parquet
1113,9540,happy,landmark_files/happy/9540.parquet
1114,9375,happy,landmark_files/happy/9375.parquet
1115,9297,happy,landmark_files/happy/9297.parquet
1116,5265,happy,landmark_files/happy/5265.parquet
1117,9376,happy,landmark_files/happy/9376.parquet
1118,5263,happy,landmark_files/happy/5263.parquet
1119,9454,happy,landmark_files/happy/9454.parquet
1120,9456,happy,landmark_files/happy/9456.parquet
1121,5184,happy,landmark_files/happy/5184.parquet
1122,9296,happy,landmark_files/happy/9296.parquet
1123,9295,happy,landmark_files/happy/9295.parquet
1124,5341,happy,landmark_files/happy/5341.parquet
1125,9455,happy,landmark_files/happy/9455.parquet
1126,4920,Black,landmark_files/Black/4920.parquet
1127,5059,Black,landmark_files/Black/5059.parquet
1128,3887,Black,landmark_files/Black/3887.parquet
1129,4919,Black,landmark_files/Black/4919.parquet
1130,4040,Black,landmark_files/Black/4040.parquet
1131,4918,Black,landmark_files/Black/4918.parquet
1132,4041,Black,landmark_files/Black/4041.parquet
1133,3888,Black,landmark_files/Black/3888.parquet
1134,5207,Black,landmark_files/Black/5207.parquet
1135,5058,Black,landmark_files/Black/5058.parquet
1136,4039,Black,landmark_files/Black/4039.parquet
1137,3741,Black,landmark_files/Black/3741.parquet
1138,5206,Black,landmark_files/Black/5206.parquet
1139,3740,Black,landmark_files/Black/3740.parquet
1140,5060,Black,landmark_files/Black/5060.parquet
1141,3742,Black,landmark_files/Black/3742.parquet
1142,5208,Black,landmark_files/Black/5208.parquet
1143,3889,Black,landmark_files/Black/3889.parquet
1144,4215,Black,landmark_files/Black/4215.parquet
1145,3792,Grandfather,landmark_files/Grandfather/3792.parquet
1146,3938,Grandfather,landmark_files/Grandfather/3938.parquet
1147,4086,Grandfather,landmark_files/Grandfather/4086.parquet
1148,5104,Grandfather,landmark_files/Grandfather/5104.parquet
1149,5255,Grandfather,landmark_files/Grandfather/5255.parquet
1150,3937,Grandfather,landmark_files/Grandfather/3937.parquet
1151,4234,Grandfather,landmark_files/Grandfather/4234.parquet
1152,5252,Grandfather,landmark_files/Grandfather/5252.parquet
1153,5105,Grandfather,landmark_files/Grandfather/5105.parquet
1154,3939,Grandfather,landmark_files/Grandfather/3939.parquet
1155,3791,Grandfather,landmark_files/Grandfather/3791.parquet
1156,4085,Grandfather,landmark_files/Grandfather/4085.parquet
1157,5106,Grandfather,landmark_files/Grandfather/5106.parquet
1158,5256,Grandfather,landmark_files/Grandfather/5256.parquet
1159,3790,Grandfather,landmark_files/Grandfather/3790.parquet
1160,4084,Grandfather,landmark_files/Grandfather/4084.parquet
1161,4569,Spring,landmark_files/Spring/4569.parquet
1162,5427,Spring,landmark_files/Spring/5427.parquet
1163,4994,Spring,landmark_files/Spring/4994.parquet
1164,4571,Spring,landmark_files/Spring/4571.parquet
1165,4570,Spring,landmark_files/Spring/4570.parquet
1166,5428,Spring,landmark_files/Spring/5428.parquet
1167,5426,Spring,landmark_files/Spring/5426.parquet
1168,4572,Spring,landmark_files/Spring/4572.parquet
1169,5425,Spring,landmark_files/Spring/5425.parquet
1170,4995,Spring,landmark_files/Spring/4995.parquet
1171,4993,Spring,landmark_files/Spring/4993.parquet
1172,3323,Market,landmark_files/Market/3323.parquet
1173,3491,Market,landmark_files/Market/3491.parquet
1174,3648,Market,landmark_files/Market/3648.parquet
1175,3325,Market,landmark_files/Market/3325.parquet
1176,3407,Market,landmark_files/Market/3407.parquet
1177,3488,Market,landmark_files/Market/3488.parquet
1178,3569,Market,landmark_files/Market/3569.parquet
1179,3489,Market,landmark_files/Market/3489.parquet
1180,3649,Market,landmark_files/Market/3649.parquet
1181,3324,Market,landmark_files/Market/3324.parquet
1182,3571,Market,landmark_files/Market/3571.parquet
1183,3572,Market,landmark_files/Market/3572.parquet
1184,3570,Market,landmark_files/Market/3570.parquet
1185,3408,Market,landmark_files/Market/3408.parquet
1186,3490,Market,landmark_files/Market/3490.parquet
1187,3326,Market,landmark_files/Market/3326.parquet
1188,3405,Market,landmark_files/Market/3405.parquet
1189,3647,Market,landmark_files/Market/3647.parquet
1190,3406,Market,landmark_files/Market/3406.parquet
1191,3650,Market,landmark_files/Market/3650.parquet
1192,4782,Author,landmark_files/Author/4782.parquet
1193,4505,Author,landmark_files/Author/4505.parquet
1194,4783,Author,landmark_files/Author/4783.parquet
1195,4504,Author,landmark_files/Author/4504.parquet
1196,4507,Author,landmark_files/Author/4507.parquet
1197,5359,Author,landmark_files/Author/5359.parquet
1198,5361,Author,landmark_files/Author/5361.parquet
1199,5360,Author,landmark_files/Author/5360.parquet
1200,4784,Author,landmark_files/Author/4784.parquet
1201,5358,Author,landmark_files/Author/5358.parquet
1202,4506,Author,landmark_files/Author/4506.parquet
1203,5057,Second,landmark_files/Second/5057.parquet
1204,5058,Second,landmark_files/Second/5058.parquet
1205,5056,Second,landmark_files/Second/5056.parquet
1206,4970,Computer,landmark_files/Computer/4970.parquet
1207,5397,Computer,landmark_files/Computer/5397.parquet
1208,4971,Computer,landmark_files/Computer/4971.parquet
1209,5395,Computer,landmark_files/Computer/5395.parquet
1210,4542,Computer,landmark_files/Computer/4542.parquet
1211,4544,Computer,landmark_files/Computer/4544.parquet
1212,5398,Computer,landmark_files/Computer/5398.parquet
1213,4543,Computer,landmark_files/Computer/4543.parquet
1214,4972,Computer,landmark_files/Computer/4972.parquet
1215,4541,Computer,landmark_files/Computer/4541.parquet
1216,5396,Computer,landmark_files/Computer/5396.parquet
1217,4925,Key,landmark_files/Key/4925.parquet
1218,4409,Key,landmark_files/Key/4409.parquet
1219,4410,Key,landmark_files/Key/4410.parquet
1220,4924,Key,landmark_files/Key/4924.parquet
1221,4411,Key,landmark_files/Key/4411.parquet
1222,4923,Key,landmark_files/Key/4923.parquet
1223,4408,Key,landmark_files/Key/4408.parquet
1224,4843,Newspaper,landmark_files/Newspaper/4843.parquet
1225,4842,Newspaper,landmark_files/Newspaper/4842.parquet
1226,4308,Newspaper,landmark_files/Newspaper/4308.parquet
1227,4310,Newspaper,landmark_files/Newspaper/4310.parquet
1228,4311,Newspaper,landmark_files/Newspaper/4311.parquet
1229,4844,Newspaper,landmark_files/Newspaper/4844.parquet
1230,4309,Newspaper,landmark_files/Newspaper/4309.parquet
1231,9829,alive,landmark_files/alive/9829.parquet
1232,9830,alive,landmark_files/alive/9830.parquet
1233,9827,alive,landmark_files/alive/9827.parquet
1234,9706,alive,landmark_files/alive/9706.parquet
1235,9703,alive,landmark_files/alive/9703.parquet
1236,9705,alive,landmark_files/alive/9705.parquet
1237,9704,alive,landmark_files/alive/9704.parquet
1238,9828,alive,landmark_files/alive/9828.parquet
1239,9427,young,landmark_files/young/9427.parquet
1240,5235,young,landmark_files/young/5235.parquet
1241,5314,young,landmark_files/young/5314.parquet
1242,5315,young,landmark_files/young/5315.parquet
1243,9267,young,landmark_files/young/9267.parquet
1244,9265,young,landmark_files/young/9265.parquet
1245,9508,young,landmark_files/young/9508.parquet
1246,9348,young,landmark_files/young/9348.parquet
1247,9266,young,landmark_files/young/9266.parquet
1248,9509,young,landmark_files/young/9509.parquet
1249,5237,young,landmark_files/young/5237.parquet
1250,9346,young,landmark_files/young/9346.parquet
1251,5155,young,landmark_files/young/5155.parquet
1252,9429,young,landmark_files/young/9429.parquet
1253,5313,young,landmark_files/young/5313.parquet
1254,5156,young,landmark_files/young/5156.parquet
1255,5236,young,landmark_files/young/5236.parquet
1256,9507,young,landmark_files/young/9507.parquet
1257,9347,young,landmark_files/young/9347.parquet
1258,5157,young,landmark_files/young/5157.parquet
1259,9428,young,landmark_files/young/9428.parquet
1260,4389,Pen,landmark_files/Pen/4389.parquet
1261,4908,Pen,landmark_files/Pen/4908.parquet
1262,4390,Pen,landmark_files/Pen/4390.parquet
1263,4388,Pen,landmark_files/Pen/4388.parquet
1264,4387,Pen,landmark_files/Pen/4387.parquet
1265,4907,Pen,landmark_files/Pen/4907.parquet
1266,4906,Pen,landmark_files/Pen/4906.parquet
1267,9800,deep,landmark_files/deep/9800.parquet
1268,9797,deep,landmark_files/deep/9797.parquet
1269,9673,deep,landmark_files/deep/9673.parquet
1270,9798,deep,landmark_files/deep/9798.parquet
1271,9672,deep,landmark_files/deep/9672.parquet
1272,9799,deep,landmark_files/deep/9799.parquet
1273,9671,deep,landmark_files/deep/9671.parquet
1274,9670,deep,landmark_files/deep/9670.parquet
1275,5351,Soldier,landmark_files/Soldier/5351.parquet
1276,4495,Soldier,landmark_files/Soldier/4495.parquet
1277,5353,Soldier,landmark_files/Soldier/5353.parquet
1278,4778,Soldier,landmark_files/Soldier/4778.parquet
1279,4776,Soldier,landmark_files/Soldier/4776.parquet
1280,5350,Soldier,landmark_files/Soldier/5350.parquet
1281,4496,Soldier,landmark_files/Soldier/4496.parquet
1282,5352,Soldier,landmark_files/Soldier/5352.parquet
1283,4777,Soldier,landmark_files/Soldier/4777.parquet
1284,4498,Soldier,landmark_files/Soldier/4498.parquet
1285,4497,Soldier,landmark_files/Soldier/4497.parquet
1286,4960,Sister,landmark_files/Sister/4960.parquet
1287,4959,Sister,landmark_files/Sister/4959.parquet
1288,3930,Sister,landmark_files/Sister/3930.parquet
1289,3932,Sister,landmark_files/Sister/3932.parquet
1290,4079,Sister,landmark_files/Sister/4079.parquet
1291,3785,Sister,landmark_files/Sister/3785.parquet
1292,3782,Sister,landmark_files/Sister/3782.parquet
1293,5247,Sister,landmark_files/Sister/5247.parquet
1294,4958,Sister,landmark_files/Sister/4958.parquet
1295,3784,Sister,landmark_files/Sister/3784.parquet
1296,5098,Sister,landmark_files/Sister/5098.parquet
1297,3931,Sister,landmark_files/Sister/3931.parquet
1298,5246,Sister,landmark_files/Sister/5246.parquet
1299,4231,Sister,landmark_files/Sister/4231.parquet
1300,5100,Sister,landmark_files/Sister/5100.parquet
1301,4078,Sister,landmark_files/Sister/4078.parquet
1302,4080,Sister,landmark_files/Sister/4080.parquet
1303,5099,Sister,landmark_files/Sister/5099.parquet
1304,5248,Sister,landmark_files/Sister/5248.parquet
1305,5026,Friday,landmark_files/Friday/5026.parquet
1306,5463,Friday,landmark_files/Friday/5463.parquet
1307,5022,Friday,landmark_files/Friday/5022.parquet
1308,4607,Friday,landmark_files/Friday/4607.parquet
1309,5462,Friday,landmark_files/Friday/5462.parquet
1310,5464,Friday,landmark_files/Friday/5464.parquet
1311,4610,Friday,landmark_files/Friday/4610.parquet
1312,5465,Friday,landmark_files/Friday/5465.parquet
1313,4609,Friday,landmark_files/Friday/4609.parquet
1314,5023,Friday,landmark_files/Friday/5023.parquet
1315,4608,Friday,landmark_files/Friday/4608.parquet
1316,5253,sick,landmark_files/sick/5253.parquet
1317,9528,sick,landmark_files/sick/9528.parquet
1318,9281,sick,landmark_files/sick/9281.parquet
1319,9444,sick,landmark_files/sick/9444.parquet
1320,5252,sick,landmark_files/sick/5252.parquet
1321,5330,sick,landmark_files/sick/5330.parquet
1322,5172,sick,landmark_files/sick/5172.parquet
1323,5251,sick,landmark_files/sick/5251.parquet
1324,5170,sick,landmark_files/sick/5170.parquet
1325,5331,sick,landmark_files/sick/5331.parquet
1326,9443,sick,landmark_files/sick/9443.parquet
1327,9442,sick,landmark_files/sick/9442.parquet
1328,9364,sick,landmark_files/sick/9364.parquet
1329,5329,sick,landmark_files/sick/5329.parquet
1330,9282,sick,landmark_files/sick/9282.parquet
1331,9527,sick,landmark_files/sick/9527.parquet
1332,9363,sick,landmark_files/sick/9363.parquet
1333,9529,sick,landmark_files/sick/9529.parquet
1334,9280,sick,landmark_files/sick/9280.parquet
1335,5171,sick,landmark_files/sick/5171.parquet
1336,9362,sick,landmark_files/sick/9362.parquet
1337,3443,Street or Road,landmark_files/Street or Road/3443.parquet
1338,3598,Street or Road,landmark_files/Street or Road/3598.parquet
1339,3520,Street or Road,landmark_files/Street or Road/3520.parquet
1340,3353,Street or Road,landmark_files/Street or Road/3353.parquet
1341,3518,Street or Road,landmark_files/Street or Road/3518.parquet
1342,3442,Street or Road,landmark_files/Street or Road/3442.parquet
1343,3273,Street or Road,landmark_files/Street or Road/3273.parquet
1344,3440,Street or Road,landmark_files/Street or Road/3440.parquet
1345,3441,Street or Road,landmark_files/Street or Road/3441.parquet
1346,3356,Street or Road,landmark_files/Street or Road/3356.parquet
1347,3599,Street or Road,landmark_files/Street or Road/3599.parquet
1348,3272,Street or Road,landmark_files/Street or Road/3272.parquet
1349,3274,Street or Road,landmark_files/Street or Road/3274.parquet
1350,3519,Street or Road,landmark_files/Street or Road/3519.parquet
1351,3271,Street or Road,landmark_files/Street or Road/3271.parquet
1352,3600,Street or Road,landmark_files/Street or Road/3600.parquet
1353,3355,Street or Road,landmark_files/Street or Road/3355.parquet
1354,3597,Street or Road,landmark_files/Street or Road/3597.parquet
1355,3517,Street or Road,landmark_files/Street or Road/3517.parquet
1356,3354,Street or Road,landmark_files/Street or Road/3354.parquet
1357,5385,Lamp,landmark_files/Lamp/5385.parquet
1358,4963,Lamp,landmark_files/Lamp/4963.parquet
1359,4528,Lamp,landmark_files/Lamp/4528.parquet
1360,5386,Lamp,landmark_files/Lamp/5386.parquet
1361,5383,Lamp,landmark_files/Lamp/5383.parquet
1362,4961,Lamp,landmark_files/Lamp/4961.parquet
1363,4962,Lamp,landmark_files/Lamp/4962.parquet
1364,4529,Lamp,landmark_files/Lamp/4529.parquet
1365,4530,Lamp,landmark_files/Lamp/4530.parquet
1366,4531,Lamp,landmark_files/Lamp/4531.parquet
1367,5384,Lamp,landmark_files/Lamp/5384.parquet
1368,5488,Month,landmark_files/Month/5488.parquet
1369,5045,Month,landmark_files/Month/5045.parquet
1370,5046,Month,landmark_files/Month/5046.parquet
1371,5044,Month,landmark_files/Month/5044.parquet
1372,4631,Month,landmark_files/Month/4631.parquet
1373,5487,Month,landmark_files/Month/5487.parquet
1374,4632,Month,landmark_files/Month/4632.parquet
1375,5490,Month,landmark_files/Month/5490.parquet
1376,4634,Month,landmark_files/Month/4634.parquet
1377,5489,Month,landmark_files/Month/5489.parquet
1378,4633,Month,landmark_files/Month/4633.parquet
1379,3803,King,landmark_files/King/3803.parquet
1380,5268,King,landmark_files/King/5268.parquet
1381,4096,King,landmark_files/King/4096.parquet
1382,4097,King,landmark_files/King/4097.parquet
1383,4970,King,landmark_files/King/4970.parquet
1384,5269,King,landmark_files/King/5269.parquet
1385,4968,King,landmark_files/King/4968.parquet
1386,5122,King,landmark_files/King/5122.parquet
1387,4969,King,landmark_files/King/4969.parquet
1388,5270,King,landmark_files/King/5270.parquet
1389,5120,King,landmark_files/King/5120.parquet
1390,3950,King,landmark_files/King/3950.parquet
1391,3804,King,landmark_files/King/3804.parquet
1392,3952,King,landmark_files/King/3952.parquet
1393,3802,King,landmark_files/King/3802.parquet
1394,4098,King,landmark_files/King/4098.parquet
1395,5121,King,landmark_files/King/5121.parquet
1396,3951,King,landmark_files/King/3951.parquet
1397,4238,King,landmark_files/King/4238.parquet
1398,5203,Orange,landmark_files/Orange/5203.parquet
1399,3886,Orange,landmark_files/Orange/3886.parquet
1400,5204,Orange,landmark_files/Orange/5204.parquet
1401,3738,Orange,landmark_files/Orange/3738.parquet
1402,5205,Orange,landmark_files/Orange/5205.parquet
1403,3739,Orange,landmark_files/Orange/3739.parquet
1404,3884,Orange,landmark_files/Orange/3884.parquet
1405,3737,Orange,landmark_files/Orange/3737.parquet
1406,4038,Orange,landmark_files/Orange/4038.parquet
1407,5057,Orange,landmark_files/Orange/5057.parquet
1408,5055,Orange,landmark_files/Orange/5055.parquet
1409,4214,Orange,landmark_files/Orange/4214.parquet
1410,4916,Orange,landmark_files/Orange/4916.parquet
1411,4037,Orange,landmark_files/Orange/4037.parquet
1412,5056,Orange,landmark_files/Orange/5056.parquet
1413,4915,Orange,landmark_files/Orange/4915.parquet
1414,4917,Orange,landmark_files/Orange/4917.parquet
1415,4036,Orange,landmark_files/Orange/4036.parquet
1416,3885,Orange,landmark_files/Orange/3885.parquet
1417,3933,Family,landmark_files/Family/3933.parquet
1418,3789,Family,landmark_files/Family/3789.parquet
1419,3787,Family,landmark_files/Family/3787.parquet
1420,5101,Family,landmark_files/Family/5101.parquet
1421,3935,Family,landmark_files/Family/3935.parquet
1422,4081,Family,landmark_files/Family/4081.parquet
1423,5251,Family,landmark_files/Family/5251.parquet
1424,3934,Family,landmark_files/Family/3934.parquet
1425,4083,Family,landmark_files/Family/4083.parquet
1426,5250,Family,landmark_files/Family/5250.parquet
1427,3788,Family,landmark_files/Family/3788.parquet
1428,4232,Family,landmark_files/Family/4232.parquet
1429,4082,Family,landmark_files/Family/4082.parquet
1430,5249,Family,landmark_files/Family/5249.parquet
1431,5102,Family,landmark_files/Family/5102.parquet
1432,5103,Family,landmark_files/Family/5103.parquet
1433,4472,Doctor,landmark_files/Doctor/4472.parquet
1434,4754,Doctor,landmark_files/Doctor/4754.parquet
1435,5323,Doctor,landmark_files/Doctor/5323.parquet
1436,5325,Doctor,landmark_files/Doctor/5325.parquet
1437,4473,Doctor,landmark_files/Doctor/4473.parquet
1438,4470,Doctor,landmark_files/Doctor/4470.parquet
1439,5324,Doctor,landmark_files/Doctor/5324.parquet
1440,4755,Doctor,landmark_files/Doctor/4755.parquet
1441,4471,Doctor,landmark_files/Doctor/4471.parquet
1442,5322,Doctor,landmark_files/Doctor/5322.parquet
1443,4757,Doctor,landmark_files/Doctor/4757.parquet
1444,4429,Telephone,landmark_files/Telephone/4429.parquet
1445,4940,Telephone,landmark_files/Telephone/4940.parquet
1446,4428,Telephone,landmark_files/Telephone/4428.parquet
1447,4430,Telephone,landmark_files/Telephone/4430.parquet
1448,4431,Telephone,landmark_files/Telephone/4431.parquet
1449,4938,Telephone,landmark_files/Telephone/4938.parquet
1450,4939,Telephone,landmark_files/Telephone/4939.parquet
1451,5050,Hour,landmark_files/Hour/5050.parquet
1452,5052,Hour,landmark_files/Hour/5052.parquet
1453,4640,Hour,landmark_files/Hour/4640.parquet
1454,5498,Hour,landmark_files/Hour/5498.parquet
1455,5496,Hour,landmark_files/Hour/5496.parquet
1456,4642,Hour,landmark_files/Hour/4642.parquet
1457,4639,Hour,landmark_files/Hour/4639.parquet
1458,4641,Hour,landmark_files/Hour/4641.parquet
1459,5497,Hour,landmark_files/Hour/5497.parquet
1460,5051,Hour,landmark_files/Hour/5051.parquet
1461,5495,Hour,landmark_files/Hour/5495.parquet
1462,3159,Boat,landmark_files/Boat/3159.parquet
1463,3223,Boat,landmark_files/Boat/3223.parquet
1464,3252,Boat,landmark_files/Boat/3252.parquet
1465,3251,Boat,landmark_files/Boat/3251.parquet
1466,4190,Boat,landmark_files/Boat/4190.parquet
1467,3221,Boat,landmark_files/Boat/3221.parquet
1468,3130,Boat,landmark_files/Boat/3130.parquet
1469,4189,Boat,landmark_files/Boat/4189.parquet
1470,3190,Boat,landmark_files/Boat/3190.parquet
1471,4188,Boat,landmark_files/Boat/4188.parquet
1472,3158,Boat,landmark_files/Boat/3158.parquet
1473,3250,Boat,landmark_files/Boat/3250.parquet
1474,3131,Boat,landmark_files/Boat/3131.parquet
1475,3189,Boat,landmark_files/Boat/3189.parquet
1476,3222,Boat,landmark_files/Boat/3222.parquet
1477,3187,Boat,landmark_files/Boat/3187.parquet
1478,3191,Boat,landmark_files/Boat/3191.parquet
1479,3160,Boat,landmark_files/Boat/3160.parquet
1480,3129,Boat,landmark_files/Boat/3129.parquet
1481,4537,Cell phone,landmark_files/Cell phone/4537.parquet
1482,4968,Cell phone,landmark_files/Cell phone/4968.parquet
1483,4969,Cell phone,landmark_files/Cell phone/4969.parquet
1484,5393,Cell phone,landmark_files/Cell phone/5393.parquet
1485,5391,Cell phone,landmark_files/Cell phone/5391.parquet
1486,4540,Cell phone,landmark_files/Cell phone/4540.parquet
1487,4967,Cell phone,landmark_files/Cell phone/4967.parquet
1488,5392,Cell phone,landmark_files/Cell phone/5392.parquet
1489,4539,Cell phone,landmark_files/Cell phone/4539.parquet
1490,4538,Cell phone,landmark_files/Cell phone/4538.parquet
1491,5394,Cell phone,landmark_files/Cell phone/5394.parquet
1492,4193,train ticket,landmark_files/train ticket/4193.parquet
1493,4191,train ticket,landmark_files/train ticket/4191.parquet
1494,4192,train ticket,landmark_files/train ticket/4192.parquet
1495,3163,train ticket,landmark_files/train ticket/3163.parquet
1496,3197,train ticket,landmark_files/train ticket/3197.parquet
1497,3133,train ticket,landmark_files/train ticket/3133.parquet
1498,3162,train ticket,landmark_files/train ticket/3162.parquet
1499,3194,train ticket,landmark_files/train ticket/3194.parquet
1500,3195,train ticket,landmark_files/train ticket/3195.parquet
1501,3226,train ticket,landmark_files/train ticket/3226.parquet
1502,3132,train ticket,landmark_files/train ticket/3132.parquet
1503,3196,train ticket,landmark_files/train ticket/3196.parquet
1504,3164,train ticket,landmark_files/train ticket/3164.parquet
1505,3254,train ticket,landmark_files/train ticket/3254.parquet
1506,3255,train ticket,landmark_files/train ticket/3255.parquet
1507,3253,train ticket,landmark_files/train ticket/3253.parquet
1508,3225,train ticket,landmark_files/train ticket/3225.parquet
1509,3224,train ticket,landmark_files/train ticket/3224.parquet
1510,3134,train ticket,landmark_files/train ticket/3134.parquet
1511,5078,Time,landmark_files/Time/5078.parquet
1512,4668,Time,landmark_files/Time/4668.parquet
1513,5525,Time,landmark_files/Time/5525.parquet
1514,5524,Time,landmark_files/Time/5524.parquet
1515,4667,Time,landmark_files/Time/4667.parquet
1516,4669,Time,landmark_files/Time/4669.parquet
1517,5527,Time,landmark_files/Time/5527.parquet
1518,5079,Time,landmark_files/Time/5079.parquet
1519,5526,Time,landmark_files/Time/5526.parquet
1520,4670,Time,landmark_files/Time/4670.parquet
1521,5077,Time,landmark_files/Time/5077.parquet
1522,3277,Train Station,landmark_files/Train Station/3277.parquet
1523,3357,Train Station,landmark_files/Train Station/3357.parquet
1524,3358,Train Station,landmark_files/Train Station/3358.parquet
1525,3360,Train Station,landmark_files/Train Station/3360.parquet
1526,3276,Train Station,landmark_files/Train Station/3276.parquet
1527,3602,Train Station,landmark_files/Train Station/3602.parquet
1528,3524,Train Station,landmark_files/Train Station/3524.parquet
1529,3446,Train Station,landmark_files/Train Station/3446.parquet
1530,3444,Train Station,landmark_files/Train Station/3444.parquet
1531,3359,Train Station,landmark_files/Train Station/3359.parquet
1532,3601,Train Station,landmark_files/Train Station/3601.parquet
1533,3603,Train Station,landmark_files/Train Station/3603.parquet
1534,3447,Train Station,landmark_files/Train Station/3447.parquet
1535,3445,Train Station,landmark_files/Train Station/3445.parquet
1536,3278,Train Station,landmark_files/Train Station/3278.parquet
1537,3525,Train Station,landmark_files/Train Station/3525.parquet
1538,3522,Train Station,landmark_files/Train Station/3522.parquet
1539,3275,Train Station,landmark_files/Train Station/3275.parquet
1540,3521,Train Station,landmark_files/Train Station/3521.parquet
1541,3604,Train Station,landmark_files/Train Station/3604.parquet
1542,3922,Man,landmark_files/Man/3922.parquet
1543,4071,Man,landmark_files/Man/4071.parquet
1544,4950,Man,landmark_files/Man/4950.parquet
1545,4949,Man,landmark_files/Man/4949.parquet
1546,4951,Man,landmark_files/Man/4951.parquet
1547,5090,Man,landmark_files/Man/5090.parquet
1548,4069,Man,landmark_files/Man/4069.parquet
1549,5238,Man,landmark_files/Man/5238.parquet
1550,5237,Man,landmark_files/Man/5237.parquet
1551,5091,Man,landmark_files/Man/5091.parquet
1552,3921,Man,landmark_files/Man/3921.parquet
1553,4227,Man,landmark_files/Man/4227.parquet
1554,3773,Man,landmark_files/Man/3773.parquet
1555,4070,Man,landmark_files/Man/4070.parquet
1556,3774,Man,landmark_files/Man/3774.parquet
1557,3772,Man,landmark_files/Man/3772.parquet
1558,5239,Man,landmark_files/Man/5239.parquet
1559,5089,Man,landmark_files/Man/5089.parquet
1560,3923,Man,landmark_files/Man/3923.parquet
1561,5461,Thursday,landmark_files/Thursday/5461.parquet
1562,4606,Thursday,landmark_files/Thursday/4606.parquet
1563,4605,Thursday,landmark_files/Thursday/4605.parquet
1564,5460,Thursday,landmark_files/Thursday/5460.parquet
1565,5019,Thursday,landmark_files/Thursday/5019.parquet
1566,5021,Thursday,landmark_files/Thursday/5021.parquet
1567,5020,Thursday,landmark_files/Thursday/5020.parquet
1568,4603,Thursday,landmark_files/Thursday/4603.parquet
1569,5459,Thursday,landmark_files/Thursday/5459.parquet
1570,5458,Thursday,landmark_files/Thursday/5458.parquet
1571,4604,Thursday,landmark_files/Thursday/4604.parquet
1572,3857,Shoes,landmark_files/Shoes/3857.parquet
1573,3858,Shoes,landmark_files/Shoes/3858.parquet
1574,5176,Shoes,landmark_files/Shoes/5176.parquet
1575,4889,Shoes,landmark_files/Shoes/4889.parquet
1576,5177,Shoes,landmark_files/Shoes/5177.parquet
1577,4008,Shoes,landmark_files/Shoes/4008.parquet
1578,4888,Shoes,landmark_files/Shoes/4888.parquet
1579,4010,Shoes,landmark_files/Shoes/4010.parquet
1580,5028,Shoes,landmark_files/Shoes/5028.parquet
1581,5175,Shoes,landmark_files/Shoes/5175.parquet
1582,5029,Shoes,landmark_files/Shoes/5029.parquet
1583,5030,Shoes,landmark_files/Shoes/5030.parquet
1584,4887,Shoes,landmark_files/Shoes/4887.parquet
1585,3710,Shoes,landmark_files/Shoes/3710.parquet
1586,4204,Shoes,landmark_files/Shoes/4204.parquet
1587,3712,Shoes,landmark_files/Shoes/3712.parquet
1588,4009,Shoes,landmark_files/Shoes/4009.parquet
1589,3856,Shoes,landmark_files/Shoes/3856.parquet
1590,3711,Shoes,landmark_files/Shoes/3711.parquet
1591,9818,weak,landmark_files/weak/9818.parquet
